;palabra;segmentacion
963;kümeke;['küme','-ke']
964;dungu;['dungu']
965;llemay;['llemay']
966;kuyfi;['kuyfi']
967;mülenolu;['müle','-no','-lu']
968;wingka;['wingka']
969;kisulelu;['kisu','-le','-lu']
970;iñchiñ;['iñchiñ']
971;feyke;['fey','-ke']
972;füta;['füta']
973;doy;['doy']
974;kümelkalekefuy;['küme','-l','-ka','-le','-ke','-fu','-y']
975;dungu;['dungu']
976;kom;['kom']
977;püle;['püle']
978;feyentukey;['feyentu','-ke','-y']
979;che;['che']
980;kisu;['kisu']
981;taiñ;['ta','-iñ']
982;mapuchengen;['mapuche','-nge','-n']
983;ngünewkülefulu;['ngüne','-w','-küle','-fu','-lu']
984;iñchiñ;['iñchiñ']
985;kay;['kay']
986;kuyfi;['kuyfi']
987;akuy;['aku','-y']
988;ta;['ta']
989;chi;['chi']
990;tüfachi;['tüfa','-chi']
991;autoridad;['autoridad']
992;wingka;['wingka']
993;dungun;['dungu','-n']
994;fey;['fey']
995;petu;['petu']
996;newe;['newe']
997;küme;['küme']
998;amulay;['amu','-la','-y']
999;feychi;['fey','-chi']
1000;dungu;['dungu']
1001;mew;['mew']
1002;ka;['ka']
1003;pichin;['pichi','-n']
1004;mapu;['mapu']
1005;nielu;['nie','-lu']
1006;ka;['ka']
1007;iñchiñ;['iñchiñ']
1008;fewla;['fewla']
1009;feymew;['feymew']
1010;kuyfi;['kuyfi']
1011;niekefuiñ;['nie','-ke','-fu','-iñ']
1012;fentren;['fentren']
1013;mapu;['mapu']
1014;müley;['müle','-y']
1015;fentren;['fentren']
1016;küdaw;['küdaw']
1017;fentren;['fentren']
1018;kulliñ;['kulliñ']
1019;ka;['ka']
1020;niekefuy;['nie','-ke','-fu','-y']
1021;pu;['pu']
1022;mapuche;['mapuche']
1023;feymew;['feymew']
1024;llemay;['llemay']
1025;langümngekey;['langüm','-nge','-ke','-y']
1026;kiñe;['kiñe']
1027;waka;['waka']
1028;kiñe;['kiñe']
1029;mansun;['mansun']
1030;kiñe;['kiñe']
1031;novillo;['novillo']
1032;chi;['chi']
1033;fey;['fey']
1034;mülekefuy;['müle','-ke','-fu','-y']
1035;fentren;['fentren']
1036;ilo;['ilo']
1037;ka;['ka']
1038;fentren;['fentren']
1039;iyael;['iyael']
1040;fewla;['fewla']
1041;müte;['müte']
1042;ngewelay;['nge','-we','-la','-y']
1043;ñi;['ñi']
1044;kullitu;['kulli','-tu']
1045;ka;['ka']
1046;kulliñ;['kulliñ']
1047;müte;['müte']
1048;ngewelay;['nge','-we','-la','-y']
1049;nienolu;['nie','-no','-lu']
1050;iñchiñ;['iñchiñ']
1051;kay;['kay']
1052;fentren;['fentren']
1053;mapu;['mapu']
1054;pichin;['pichi','-n']
1055;mapu;['mapu']
1056;nietuy;['nie','-tu','-y']
1057;ñi;['ñi']
1058;fewla;['fewla']
1059;müna;['müna']
1060;wesha;['wesha']
1061;kuyfi;['kuyfi']
1062;pichikalu;['pichi','-ka','-lu']
1063;eymi;['eymi']
1064;tami;['ta','-mi']
1065;lof;['lof']
1066;mew;['mew']
1067;kom;['kom']
1068;pu;['pu']
1069;che;['che']
1070;kimmapudungulu;['kim','-mapudungu','-lu']
1071;kom;['kom']
1072;pu;['pu']
1073;che;['che']
1074;entulu;['entu','-lu']
1075;ñi;['ñi']
1076;dungun;['dungu','-n']
1077;mapudungun;['mapudungun']
1078;mew;['mew']
1079;re;['re']
1080;mapudungun;['mapudungun']
1081;entukefuy;['entu','-ke','-fu','-y']
1082;kuyfi;['kuyfi']
1083;ñi;['ñi']
1084;dungu;['dungu']
1085;engün;['engün']
1086;amukey;['amu','-ke','-y']
1087;kiñe;['kiñe']
1088;werken;['werken']
1089;fey;['fey']
1090;doy;['doy']
1091;kimmapudungulu;['kim','-mapudungu','-lu']
1092;fey;['fey']
1093;küme;['küme']
1094;yenielu;['ye','-nie','-lu']
1095;ñi;['ñi']
1096;dungu;['dungu']
1097;fey;['fey']
1098;amukey;['amu','-ke','-y']
1099;puwkey;['puw','-ke','-y']
1100;kiñe;['kiñe']
1101;ruka;['ruka']
1102;mew;['mew']
1103;fey;['fey']
1104;feypikefiy;['fey','-pi','-ke','-fi','-y']
1105;ñi;['ñi']
1106;werküenew;['werkü','-e','-n','-ew']
1107;may;['may']
1108;tañi;['ta','-ñi']
1109;trem;['trem']
1110;pikey;['pi','-ke','-y']
1111;tañi;['ta','-ñi']
1112;trem;['trem']
1113;feymew;['feymew']
1114;küpan;['küpa','-n']
1115;fey;['fey']
1116;kellumuan;['kellu','-mu','-a','-n']
1117;piy;['pi','-y']
1118;tañi;['ta','-ñi']
1119;trem;['trem']
1120;kay;['kay']
1121;amuayngün;['amu','-a','-y','-ngün']
1122;ka;['ka']
1123;pu;['pu']
1124;che;['che']
1125;pikefiy;['pi','-ke','-fi','-y']
1126;fey;['fey']
1127;fey;['fey']
1128;feley;['fele','-y']
1129;feley;['fele','-y']
1130;pingekey;['pi','-nge','-ke','-y']
1131;fey;['fey']
1132;küpalngekey;['küpal','-nge','-ke','-y']
1133;dungu;['dungu']
1134;fey;['fey']
1135;nieno-l-e;['nie','-no','-l'e']
1136;releno-l-e;['rele','-no','-l'e']
1137;kay;['kay']
1138;feypikey;['fey','-pi','-ke','-y']
1139;rumeñma;['rume','-ñma']
1140;weda;['weda']
1141;dungu;['dungu']
1142;nien;['nie','-n']
1143;iñche;['iñche']
1144;amulayan;['amu','-la','-ya','-n']
1145;pi;['pi']
1146;fey;['fey']
1147;welu;['welu']
1148;kom;['kom']
1149;che;['che']
1150;feyentukey;['feyentu','-ke','-y']
1151;epe;['epe']
1152;kom;['kom']
1153;che;['che']
1154;kuyfi;['kuyfi']
1155;re;['re']
1156;mapudungufuy;['mapudungu','-fu','-y']
1157;iñchiñ;['iñchiñ']
1158;püle;['püle']
1159;fewla;['fewla']
1160;epeke;['epe','-ke']
1161;ngoymanietuyngün;['ngoyma','-nie','-tu','-y','-ngün']
1162;ñi;['ñi']
1163;mapudungun;['mapudungun']
1164;re;['re']
1165;wingkadunguleyngün;['wingkadungu','-le','-y','-ngün']
1166;fey;['fey']
1167;ta;['ta']
1168;mapuche;['mapuche']
1169;mongen;['mongen']
1170;niekefuy;['nie','-ke','-fu','-y']
1171;ta;['ta']
1172;pu;['pu']
1173;che;['che']
1174;lof;['lof']
1175;mew;['mew']
1176;ka;['ka']
1177;kutranlu;['kutran','-lu']
1178;kiñe;['kiñe']
1179;che;['che']
1180;fey;['fey']
1181;ta;['ta']
1182;lawen;['lawen']
1183;müten;['müten']
1184;fey;['fey']
1185;kutranlu;['kutran','-lu']
1186;kiñe;['kiñe']
1187;domo;['domo']
1188;kam;['kam']
1189;kiñe;['kiñe']
1190;wentru;['wentru']
1191;kintukey;['kintu','-ke','-y']
1192;machi;['machi']
1193;feychi;['fey','-chi']
1194;machi;['machi']
1195;kullingekey;['kulli','-nge','-ke','-y']
1196;ka;['ka']
1197;fey;['fey']
1198;ka;['ka']
1199;müley;['müle','-y']
1200;ta;['ta']
1201;machitun;['machi','-tu','-n']
1202;kisu;['kisu']
1203;ñi;['ñi']
1204;ruka;['ruka']
1205;mew;['mew']
1206;kutran;['kutran']
1207;ñi;['ñi']
1208;ruka;['ruka']
1209;mew;['mew']
1210;ka;['ka']
1211;amukey;['amu','-ke','-y']
1212;machitualu;['machi','-tu','-a','-lu']
1213;fey;['fey']
1214;putunmekefiy;['putu','-n','-meke','-fi','-y']
1215;ta;['ta']
1216;feychi;['fey','-chi']
1217;machi;['machi']
1218;mew;['mew']
1219;amukey;['amu','-ke','-y']
1220;ñi;['ñi']
1221;ruka;['ruka']
1222;mew;['mew']
1223;iñche;['iñche']
1224;ñi;['ñi']
1225;chaw;['chaw']
1226;femngey;['fem','-nge','-y']
1227;kuyfi;['kuyfi']
1228;pi;['pi']
1229;wechewentrungelu;['weche','-wentru','-nge','-lu']
1230;fey;['fey']
1231;kutranfuy;['kutran','-fu','-y']
1232;amuy;['amu','-y']
1233;karüngey;['karü','-nge','-y']
1234;amuy;['amu','-y']
1235;fentren;['fentren']
1236;mapu;['mapu']
1237;amuy;['amu','-y']
1238;fey;['fey']
1239;karüngey;['karü','-nge','-y']
1240;karüngey;['karü','-nge','-y']
1241;pingey;['pi','-nge','-y']
1242;chi;['chi']
1243;mapu;['mapu']
1244;fey;['fey']
1245;amuy;['amu','-y']
1246;kiñe;['kiñe']
1247;küyen;['küyen']
1248;may;['may']
1249;machi;['machi']
1250;mew;['mew']
1251;feychi;['fey','-chi']
1252;mongetuy;['monge','-tu','-y']
1253;tremolen;['tremo','-le','-n']
1254;akutuy;['aku','-tu','-y']
1255;Chi;['chi']
1256;machi;['machi']
1257;niekefuy;['nie','-ke','-fu','-y']
1258;fentren;['fentren']
1259;lawen;['lawen']
1260;mülelu;['müle','-lu']
1261;wingkul;['wingkul']
1262;mew;['mew']
1263;fentren;['fentren']
1264;lawen;['lawen']
1265;ngekefuy;['nge','-ke','-fu','-y']
1266;wingkul;['wingkul']
1267;mew;['mew']
1268;mawida;['mawida']
1269;mew;['mew']
1270;nentukey;['nentu','-ke','-y']
1271;lawen;['lawen']
1272;fentren;['fentren']
1273;lawen;['lawen']
1274;niekefuy;['nie','-ke','-fu','-y']
1275;ta;['ta']
1276;machi;['machi']
1277;kuyfi;['kuyfi']
1278;fewla;['fewla']
1279;ngewetulay;['nge','-we','-tu','-la','-y']
1280;ta;['ta']
1281;lawen;['lawen']
1282;fey;['fey']
1283;rumeñma;['rume','-ñma']
1284;tüfachi;['tüfa','-chi']
1285;forestales;['forestales']
1286;pingechi;['pi','-nge','-chi']
1287;anümka;['anümka']
1288;yelu;['ye','-lu']
1289;wingka;['wingka']
1290;fey;['fey']
1291;apümi;['apü','-m','-i']
1292;lawen;['lawen']
1293;fey;['fey']
1294;ngewelay;['nge','-we','-la','-y']
1295;ko;['ko']
1296;rume;['rume']
1297;iñchiñ;['iñchiñ']
1298;püle;['püle']
1299;kuyfi;['kuyfi']
1300;felekelafuy;['fele','-ke','-la','-fu','-y']
1301;niekefuiñ;['nie','-ke','-fu','-iñ']
1302;fentren;['fentren']
1303;ko;['ko']
1304;kümeke;['küme','-ke']
1305;ko;['ko']
1306;niekefuiñ;['nie','-ke','-fu','-iñ']
1307;fewla;['fewla']
1308;angkükey;['angkü','-ke','-y']
1309;pozo;['pozo']
1310;enero;['enero']
1311;febrero;['febrero']
1312;pingechi;['pi','-nge','-chi']
1313;küyen;['küyen']
1314;mew;['mew']
1315;miyawkey;['miyaw','-ke','-y']
1316;chi;['chi']
1317;municipalidad;['municipalidad']
1318;yeniekey;['ye','-nie','-ke','-y']
1319;weshake;['wesha','-ke']
1320;ko;['ko']
1321;fey;['fey']
1322;rumeñma;['rume','-ñma']
1323;feletuy;['fele','-tu','-y']
1324;fewla;['fewla']
1325;ka;['ka']
1326;fey;['fey']
1327;amulu;['amu','-lu']
1328;ñi;['ñi']
1329;kintuael;['kintu','-a','-el']
1330;lawen;['lawen']
1331;ka;['ka']
1332;küpakatrulu;['küpa','-katru','-lu']
1333;ta;['ta']
1334;lawen;['lawen']
1335;eymi;['eymi']
1336;müley;['müle','-y']
1337;tami;['ta','-mi']
1338;dunguael;['dungu','-a','-el']
1339;ta;['ta']
1340;lawen;['lawen']
1341;ñi;['ñi']
1342;katruael;['katru','-a','-el']
1343;müley;['müle','-y']
1344;ñi;['ñi']
1345;elungeael;['elu','-nge','-a','-el']
1346;permiso;['permiso']
1347;ñi;['ñi']
1348;katruael;['katru','-a','-el']
1349;femkey;['fem','-ke','-y']
1350;ta;['ta']
1351;lawentuchefe;['lawen','-tu-','-che','-fe']
1352;ka;['ka']
1353;amukey;['amu','-ke','-y']
1354;mawida;['mawida']
1355;mew;['mew']
1356;fey;['fey']
1357;ngillatupukey;['ngillatu','-pu','-ke','-y']
1358;eymi;['eymi']
1359;may;['may']
1360;elfimi;['el','-fi','-mi']
1361;che;['che']
1362;faw;['faw']
1363;ka;['ka']
1364;iñche;['iñche']
1365;nentukan;['nentu','-ka','-n']
1366;lawen;['lawen']
1367;pewmangen;['pewmangen']
1368;tüfachi;['tüfa','-chi']
1369;lawen;['lawen']
1370;aflayay;['af','-la','-ya','-y']
1371;pikefuy;['pi','-ke','-fu','-y']
1372;ta;['ta']
1373;lawentu-chefe;['lawen','-tu-','-che','-fe']
1374;entumekey;['entu','-meke','-y']
1375;ta;['ta']
1376;fey;['fey']
1377;ta;['ta']
1378;mapuche;['mapuche']
1379;trureñma;['trure','-ñma']
1380;feyentukefiy;['feyentu','-ke','-fi','-y']
1381;ta;['ta']
1382;mapu;['mapu']
1383;mapu;['mapu']
1384;ta;['ta']
1385;elunieeyñmew;['elu','-nie','-e','-yñ','-mew']
1386;lawen;['lawen']
1387;elunieyñmew;['elu','-nie','-yñ','-mew']
1388;mongen;['mongen']
1389;pikefuy;['pi','-ke','-fu','-y']
1390;ta;['ta']
1391;kuyfike;['kuyfi','-ke']
1392;che;['che']
1393;yem;['yem']
1394;fewla;['fewla']
1395;ka;['ka']
1396;feypikey;['fey','-pi','-ke','-y']
1397;welu;['welu']
1398;doy;['doy']
1399;pichiletuy;['pichi','-le','-tu','-y']
1400;feychi;['fey','-chi']
1401;dungu;['dungu']
1402;medico;['medico']
1403;mew;['mew']
1404;küpay;['küpa','-y']
1405;amutuy;['amu','-tu','-y']
1406;mapuche;['mapuche']
1407;fewla;['fewla']
1408;re;['re']
1409;pirona;['pirona']
1410;müley;['müle','-y']
1411;pital;['pital']
1412;mew;['mew']
1413;pichike;['pichi','-ke']
1414;wingka;['wingka']
1415;lawen;['lawen']
1416;müten;['müten']
1417;amukey;['amu','-ke','-y']
1418;ta;['ta']
1419;che;['che']
1420;fewla;['fewla']
1421;welu;['welu']
1422;feychi;['fey','-chi']
1423;lawen;['lawen']
1424;ñamlay;['ñam','-la','-y']
1425;petu;['petu']
1426;ta;['ta']
1427;ti;['ti']
1428;iñchiñ;['iñchiñ']
1429;püle;['püle']
1430;petu;['petu']
1431;mülekay;['müle','-ka','-y']
1432;ta;['ta']
1433;kiñekentu;['kiñe','-ke','-ntu']
1434;kiñekentu;['kiñe','-ke','-ntu']
1435;püle;['püle']
1436;müley;['müle','-y']
1437;ta;['ta']
1438;machi;['machi']
1439;welu;['welu']
1440;aflay;['af','-la','-y']
1441;ta;['ta']
1442;machi;['machi']
1443;petu;['petu']
1444;iñchiñ;['iñchiñ']
1445;püle;['püle']
1446;ka;['ka']
1447;tamün;['ta','-mün']
1448;lof;['lof']
1449;mew;['mew']
1450;chi;['chi']
1451;ngillatun;['ngillatu','-n']
1452;chi;['chi']
1453;machi;['machi']
1454;ngillatukey;['ngillatu','-ke','-y']
1455;kam;['kam']
1456;chi;['chi']
1457;longko;['longko']
1458;ngillatukey;['ngillatu','-ke','-y']
1459;fey;['fey']
1460;iñche;['iñche']
1461;tañi;['ta','-ñi']
1462;mapu;['mapu']
1463;mew;['mew']
1464;kom;['kom']
1465;che;['che']
1466;ngillatukey;['ngillatu','-ke','-y']
1467;machi;['machi']
1468;ka;['ka']
1469;welu;['welu']
1470;kom;['kom']
1471;che;['che']
1472;kishu;['kishu']
1473;ngillatukey;['ngillatu','-ke','-y']
1474;müten;['müten']
1475;iñche;['iñche']
1476;ñi;['ñi']
1477;chaw;['chaw']
1478;miyawkefuy;['miyaw','-ke','-fu','-y']
1479;kawellu;['ka','-w','-el','-lu']
1480;mew;['mew']
1481;iñche;['iñche']
1482;ankakiyawkefuenew;['anka','-kiyaw','-ke','-fu','-e','-n','-ew']
1483;kisu;['kisu']
1484;ngillatukefuy;['ngillatu','-ke','-fu','-y']
1485;chew;['chew']
1486;rume;['rume']
1487;fey;['fey']
1488;chem;['chem']
1489;che;['che']
1490;rume;['rume']
1491;ta;['ta']
1492;ngillatukey;['ngillatu','-ke','-y']
1493;ta;['ta']
1494;mapuche;['mapuche']
1495;mew;['mew']
1496;iñchiñ;['iñchiñ']
1497;püle;['püle']
1498;fey;['fey']
1499;machi;['machi']
1500;ka;['ka']
1501;llemay;['llemay']
1502;fey;['fey']
1503;doy;['doy']
1504;kümelkakey;['küme','-l','-ka','-ke','-y']
1505;ka;['ka']
1506;fey;['fey']
1507;doy;['doy']
1508;especialista;['especialista']
1509;pingekey;['pi','-nge','-ke','-y']
1510;wingkadungun;['wingkadungu','-n']
1511;mew;['mew']
1512;fey;['fey']
1513;welu;['welu']
1514;kom;['kom']
1515;che;['che']
1516;ta;['ta']
1517;kim-ngillatu-y;['kim-ngillatu','-y']
1518;kimmapudungulu;['kim','-mapudungu','-lu']
1519;müten;['müten']
1520;ka;['ka']
1521;welu;['welu']
1522;ta;['ta']
1523;ngillatun;['ngillatu','-n']
1524;mew;['mew']
1525;iney;['iney']
1526;am;['am']
1527;ta;['ta']
1528;entukey;['entu','-ke','-y']
1529;ta;['ta']
1530;ngillatun;['ngillatu','-n']
1531;ngillatun;['ngillatu','-n']
1532;mew;['mew']
1533;fey;['fey']
1534;nentukey;['nentu','-ke','-y']
1535;machi;['machi']
1536;kam;['kam']
1537;ngenole;['nge','-no','-l'e']
1538;machi;['machi']
1539;fey;['fey']
1540;ka;['ka']
1541;ngenpin;['ngen','-pi','-n']
1542;pingey;['pi','-nge','-y']
1543;chi;['chi']
1544;ñidolkünuel;['ñidol','-künu','-el']
1545;feychi;['fey','-chi']
1546;ngillatun;['ngillatu','-n']
1547;mew;['mew']
1548;ngenpin;['ngen','-pi','-n']
1549;dueño;['dueño']
1550;de;['de']
1551;la;['la']
1552;palabra;['palabra']
1553;pingey;['pi','-nge','-y']
1554;fey;['fey']
1555;ta;['ta']
1556;ngillatukey;['ngillatu','-ke','-y']
1557;fey;['fey']
1558;ka;['ka']
1559;kom;['kom']
1560;kisutu;['kisu','-tu']
1561;ngillatukey;['ngillatu','-ke','-y']
1562;che;['che']
1563;ka;['ka']
1564;chem;['chem']
1565;todangelu;['toda','-nge','-lu']
1566;ka;['ka']
1567;ngillatukey;['ngillatu','-ke','-y']
1568;chem;['chem']
1569;che;['che']
1570;rume;['rume']
1571;welu;['welu']
1572;müley;['müle','-y']
1573;ka;['ka']
1574;doy;['doy']
1575;kimlu;['kim','-lu']
1576;ka;['ka']
1577;doy;['doy']
1578;kimlu;['kim','-lu']
1579;ngillatun;['ngillatu','-n']
1580;dungu;['dungu']
1581;welu;['welu']
1582;ta;['ta']
1583;kuyfi;['kuyfi']
1584;ta;['ta']
1585;che;['che']
1586;müna;['müna']
1587;küme;['küme']
1588;weupin;['weupi','-n']
1589;entukefuy;['entu','-ke','-fu','-y']
1590;weupife;['weupi','-fe']
1591;küpan;['küpa','-n']
1592;iñchiñ;['iñchiñ']
1593;kom;['kom']
1594;püle;['püle']
1595;mülekey;['müle','-ke','-y']
1596;kümeke;['küme','-ke']
1597;weupife;['weupi','-fe']
1598;pütrün;['pütrün']
1599;müna;['müna']
1600;küme;['küme']
1601;dungukeyngün;['dungu','-ke','-y','-ngün']
1602;inaniekeyngün;['ina','-nie','-ke','-y','-ngün']
1603;dungu;['dungu']
1604;papeltukelafuy;['papel','-tu','-ke','-la','-fu','-y']
1605;rume;['rume']
1606;pütrün;['pütrün']
1607;müna;['müna']
1608;küme;['küme']
1609;yeniekefuyngün;['ye','-nie','-ke','-fu','-y','-ngün']
1610;dungu;['dungu']
1611;fey;['fey']
1612;ta;['ta']
1613;weupife;['weupi','-fe']
1614;pingekey;['pi','-nge','-ke','-y']
1615;oradores;['oradores']
1616;pingekey;['pi','-nge','-ke','-y']
1617;wingkadungun;['wingkadungu','-n']
1618;mew;['mew']
1619;iñchiñ;['iñchiñ']
1620;püle;['püle']
1621;pütrün;['pütrün']
1622;müna;['müna']
1623;müley;['müle','-y']
1624;fey;['fey']
1625;chi;['chi']
1626;che;['che']
1627;kim;['kim']
1628;weupilu;['weupi','-lu']
1629;trawün;['traw','-ün']
1630;mew;['mew']
1631;chem;['chem']
1632;trawün;['traw','-ün']
1633;mew;['mew']
1634;rume;['rume']
1635;mülekey;['müle','-ke','-y']
1636;ka;['ka']
1637;fentren;['fentren']
1638;weupife;['weupi','-fe']
1639;ka;['ka']
1640;chumngechi;['chumngechi']
1641;kiñe;['kiñe']
1642;che;['che']
1643;kimi;['kim','-i']
1644;ta;['ta']
1645;chumngechi;['chumngechi']
1646;entun;['entu','-n']
1647;ñi;['ñi']
1648;weupin;['weupi','-n']
1649;chumngechi;['chumngechi']
1650;kimi;['kim','-i']
1651;ta;['ta']
1652;che;['che']
1653;chumngechi;['chumngechi']
1654;adumi;['adum','-i']
1655;amulu;['amu','-lu']
1656;trawün;['traw','-ün']
1657;mew;['mew']
1658;fey;['fey']
1659;allkütumekey;['allkü','-tu','-meke','-y']
1660;pichi;['pichi']
1661;che;['che']
1662;pichiwentrungelu;['pichi','-wentru','-nge','-lu']
1663;kam;['kam']
1664;pichidomongelu;['pichi','-domo','-nge','-lu']
1665;petu;['petu']
1666;fey;['fey']
1667;allkütumekey;['allkü','-tu','-meke','-y']
1668;müten;['müten']
1669;ka;['ka']
1670;fey;['fey']
1671;allküfilu;['allkü','-fi','-lu']
1672;ka;['ka']
1673;che;['che']
1674;ñi;['ñi']
1675;küme;['küme']
1676;weupin;['weupi','-n']
1677;ka;['ka']
1678;feymew;['feymew']
1679;kimkeyngün;['kim','-ke','-y','-ngün']
1680;fey;['fey']
1681;wechewentrungelu;['weche','-wentru','-nge','-lu']
1682;dew;['dew']
1683;ülcha;['ülcha']
1684;domo;['domo']
1685;ka;['ka']
1686;weupikefuy;['weupi','-ke','-fu','-y']
1687;welu;['welu']
1688;feychi;['fey','-chi']
1689;pichike;['pichi','-ke']
1690;che;['che']
1691;amulu;['amu','-lu']
1692;nielu;['nie','-lu']
1693;mari;['mari']
1694;kechu;['kechu']
1695;tripantü;['tripantü']
1696;chi;['chi']
1697;fey;['fey']
1698;allkütumekey;['allkü','-tu','-meke','-y']
1699;fey;['fey']
1700;purum;['purum']
1701;purum;['purum']
1702;adumkey;['adum','-ke','-y']
1703;ka;['ka']
1704;küme;['küme']
1705;longko;['longko']
1706;nielu;['nie','-lu']
1707;kay;['kay']
1708;ta;['ta']
1709;pu;['pu']
1710;mapuche;['mapuche']
1711;rumeñma;['rume','-ñma']
1712;fentren;['fentren']
1713;weupife;['weupi','-fe']
1714;müley;['müle','-y']
1715;kom;['kom']
1716;püle;['püle']
1717;iñchiñ;['iñchiñ']
1718;püle;['püle']
1719;llemay;['llemay']
1720;petu;['petu']
1721;müley;['müle','-y']
1722;welu;['welu']
1723;akulu;['aku','-lu']
1724;eymu;['eymu']
1725;tüfachi;['tüfa','-chi']
1726;waria;['waria']
1727;mew;['mew']
1728;kutranküleymu;['kutran','-küle','-ymu']
1729;ñi;['ñi']
1730;mapudungunoael;['mapudungu','-no','-a','-el']
1731;ta;['ta']
1732;che;['che']
1733;tüfachi;['tüfa','-chi']
1734;waria;['waria']
1735;mew;['mew']
1736;tüfa;['tüfa']
1737;mew;['mew']
1738;iñche;['iñche']
1739;akun;['aku','-n']
1740;fey;['fey']
1741;pu;['pu']
1742;mapuche;['mapuche']
1743;yewekey;['yewe','-ke','-y']
1744;ñi;['ñi']
1745;mapudunguael;['mapudungu','-a','-el']
1746;fey;['fey']
1747;rumeñma;['rume','-ñma']
1748;müley;['müle','-y']
1749;tüfachi;['tüfa','-chi']
1750;weda;['weda']
1751;dungu;['dungu']
1752;fey;['fey']
1753;pu;['pu']
1754;wingka;['wingka']
1755;ta;['ta']
1756;yewelkafiy;['yewe','-l','-ka','-fi','-y']
1757;ta;['ta']
1758;pu;['pu']
1759;mapuche;['mapuche']
1760;kuyfi;['kuyfi']
1761;feymew;['feymew']
1762;akuy;['aku','-y']
1763;faw;['faw']
1764;llikalekey;['llika','-le','-ke','-y']
1765;ñi;['ñi']
1766;mapudunguael;['mapudungu','-a','-el']
1767;iñche;['iñche']
1768;nien;['nie','-n']
1769;fentren;['fentren']
1770;furen;['furen']
1771;pariente;['pariente']
1772;pingekey;['pi','-nge','-ke','-y']
1773;wingkadungun;['wingkadungu','-n']
1774;fey;['fey']
1775;mari;['mari']
1776;mari;['mari']
1777;pikefin;['pi','-ke','-fi','-n']
1778;hola;['hola']
1779;pikeenew;['pi','-ke','-e','-n','-ew']
1780;engün;['engün']
1781;rumeñma;['rume','-ñma']
1782;iñche;['iñche']
1783;mapudungun;['mapudungun']
1784;niekefin;['nie','-ke','-fi','-n']
1785;fey;['fey']
1786;re;['re']
1787;wingkadungun;['wingkadungu','-n']
1788;niekeenew;['nie','-ke','-e','-n','-ew']
1789;telefono;['telefono']
1790;mew;['mew']
1791;mütrümwe;['mütrüm','-we']
1792;pingekey;['pi','-nge','-ke','-y']
1793;telefono;['telefono']
1794;fewla;['fewla']
1795;fey;['fey']
1796;ka;['ka']
1797;pefin;['pe','-fi','-n']
1798;pu;['pu']
1799;mapuche;['mapuche']
1800;fey;['fey']
1801;tüfachi;['tüfa','-chi']
1802;waria;['waria']
1803;mew;['mew']
1804;kimmapudungulu;['kim','-mapudungu','-lu']
1805;mapudungulkefin;['mapudungu','-l','-ke','-fi','-n']
1806;fey;['fey']
1807;ka;['ka']
1808;yewekey;['yewe','-ke','-y']
1809;ñi;['ñi']
1810;mapudunguael;['mapudungu','-a','-el']
1811;kiñeke;['kiñe','-ke']
1812;müten;['müten']
1813;llowdungukeenew;['llow','-dungu','-ke','-e','-n','-ew']
1814;mapudungun;['mapudungun']
1815;mew;['mew']
1816;feymew;['feymew']
1817;akun;['aku','-n']
1818;tüfachi;['tüfa','-chi']
1819;waria;['waria']
1820;mew;['mew']
1821;küla;['küla']
1822;tripantü;['tripantü']
1823;küla;['küla']
1824;mari;['mari']
1825;tripantü;['tripantü']
1826;peno;['peno']
1827;akun;['aku','-n']
1828;dew;['dew']
1829;rupay;['rupa','-y']
1830;küla;['küla']
1831;mari;['mari']
1832;tripantü;['tripantü']
1833;fey;['fey']
1834;fewla;['fewla']
1835;doy;['doy']
1836;mapudungukay;['mapudungu','-ka','-y']
1837;ta;['ta']
1838;che;['che']
1839;fewla;['fewla']
1840;pefin;['pe','-fi','-n']
1841;pu;['pu']
1842;mapuche;['mapuche']
1843;chew;['chew']
1844;rume;['rume']
1845;fey;['fey']
1846;pichintu;['pichi','-ntu']
1847;mapudungukeyngün;['mapudungu','-ke','-y','-ngün']
1848;küme;['küme']
1849;chewi;['che','-w','-i']
1850;ta;['ta']
1851;mapuche;['mapuche']
1852;fewla;['fewla']
1853;pichikentu;['pichi','-ke','-ntu']
1854;ka;['ka']
1855;fey;['fey']
1856;chi;['chi']
1857;dungu;['dungu']
1858;amulele;['amu','-le','-l'e']
1859;doy;['doy']
1860;kümeafuy;['küme','-a','-fu','-y']
